assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
1,72,0,0,0,21,0,1,65,30.8,0,0,22,0,0,1,0,3,0,6.3,22,31.4,2,2017-08-11T18:45:00Z,11 Aug 19:45,0,0,66,0,0,9,0,0,0,0,3,0,1,0,60538,2,0,1,3,4,1.0,5,0,0,0,45,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,22,0,0,16,0,0,0,0.0,533,0.0,0,2017-08-19T16:30:00Z,19 Aug 17:30,0,0,0,0,0,15,0,0,0,0,0,0,2,0,195048,0,0,0,0,1,0.0,0,61114,76420,15306,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,22,0,0,28,0,0,0,0.0,1049,0.0,0,2017-08-27T15:00:00Z,27 Aug 16:00,0,0,0,0,0,10,0,0,0,0,0,0,3,0,192411,0,0,0,0,4,0.0,0,-17989,17222,35211,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,22,0,0,31,0,0,0,0.0,1580,0.0,0,2017-09-09T14:00:00Z,09 Sep 15:00,0,0,0,0,0,2,0,0,0,0,0,0,4,0,174616,0,0,0,0,3,0.0,0,-24114,5595,29709,45,True,0,0
0,9,0,0,0,-1,0,1,8,0.8,0,0,22,0,0,49,1,0,0,0.1,2124,0.0,0,2017-09-17T12:30:00Z,17 Sep 13:30,0,0,10,0,0,5,0,0,0,0,2,0,5,0,159187,0,0,0,0,0,0.0,0,-17419,3050,20469,45,False,0,1
0,77,0,0,0,15,1,0,72,31.7,0,0,22,0,1,60,0,0,0,6.2,2670,8.6,2,2017-09-25T19:00:00Z,25 Sep 20:00,0,0,90,0,0,19,0,0,0,0,8,0,6,0,146882,2,1,0,0,2,22.0,3,-14184,3687,17871,45,True,0,0
0,7,0,0,0,3,0,1,7,1.0,0,0,22,0,0,68,0,0,0,0.2,3220,1.4,0,2017-10-01T11:00:00Z,01 Oct 12:00,0,0,7,0,0,3,0,0,0,0,1,0,7,0,147160,0,0,0,0,2,0.0,1,-1808,10387,12195,45,True,0,0
0,66,0,0,0,16,0,1,61,9.8,0,0,22,0,0,80,0,2,0,2.0,3774,9.6,0,2017-10-14T16:30:00Z,14 Oct 17:30,0,0,90,0,0,18,0,0,0,0,8,0,8,0,144712,1,2,1,1,2,1.0,2,-4566,6877,11443,45,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,22,0,0,82,0,0,0,0.0,4331,0.0,0,2017-10-22T12:30:00Z,22 Oct 13:30,0,0,0,0,0,7,0,0,0,0,0,0,9,0,150198,0,0,0,5,2,0.0,0,3811,11529,7718,44,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,22,0,0,91,0,0,0,0.0,4890,0.0,0,2017-10-28T14:00:00Z,28 Oct 15:00,0,0,0,0,0,16,0,0,0,0,0,0,10,0,145033,0,0,0,1,2,0.0,0,-6873,5735,12608,44,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,22,0,0,110,0,0,0,0.0,5453,0.0,0,2017-11-05T14:15:00Z,05 Nov 14:15,0,0,0,0,0,11,0,0,0,0,0,0,11,0,139047,0,0,0,1,3,0.0,0,-6784,1849,8633,44,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,22,0,0,111,0,0,0,0.0,6019,0.0,0,2017-11-18T12:30:00Z,18 Nov 12:30,0,0,0,0,0,17,0,0,0,0,0,0,12,0,134037,0,0,0,0,2,0.0,0,-5935,1593,7528,44,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,22,0,0,130,0,0,0,0.0,6588,0.0,0,2017-11-26T14:00:00Z,26 Nov 14:00,0,0,0,0,0,4,0,0,0,0,0,0,13,0,136808,0,0,0,1,0,0.0,0,230,7714,7484,43,False,0,0
