assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,0,550,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2025-08-16T14:00:00Z,0,False,19,0,0,0,0,0,1,0,2515,0,0,0,3,0.0,0,0,0,0,50,True,0
0,0,0,0,0,0.0,0,550,0.00,0.00,0.00,0.00,14,0,0,0.0,0.0,2025-08-23T14:00:00Z,0,False,3,0,0,0,0,0,2,0,2870,0,0,0,2,0.0,0,-455,37,492,50,False,0
0,0,0,0,0,0.0,0,550,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2025-08-30T14:00:00Z,0,False,5,0,0,0,0,0,3,0,2780,0,0,1,2,0.0,0,-376,42,418,49,True,0
0,0,0,0,0,0.0,0,550,0.00,0.00,0.00,0.00,35,0,0,0.0,0.0,2025-09-13T14:00:00Z,0,False,8,0,0,0,0,0,4,0,2786,0,0,0,0,0.0,0,-172,64,236,49,False,0
0,0,0,0,0,0.0,0,550,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,2,0,0,0,0,0,5,0,2711,0,0,1,1,0.0,0,-156,37,193,49,True,0
0,0,0,0,0,0.0,0,550,0.00,0.00,0.00,0.00,59,0,0,0.0,0.0,2025-09-27T16:30:00Z,0,False,16,0,0,0,0,0,6,0,2689,0,0,1,0,0.0,0,-96,33,129,49,False,0
0,0,0,0,0,0.0,0,550,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,False,14,0,0,0,0,0,7,0,2679,0,0,0,2,0.0,0,-62,43,105,49,False,0
0,0,0,0,0,0.0,0,550,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2025-10-18T14:00:00Z,0,False,20,0,0,0,0,0,8,0,2754,0,0,0,2,0.0,0,-49,73,122,48,True,0
0,0,0,0,0,0.0,0,550,0.00,0.00,0.00,0.00,85,0,0,0.0,0.0,2025-10-25T14:00:00Z,0,False,7,0,0,0,0,0,9,0,2766,0,0,2,1,0.0,0,-28,37,65,48,False,0
