assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,1,0,0.5,130,4,0,0,0.2,0.0,2019-08-10T14:00:00Z,7,8,0,0,0,0,1,0,280588,0,0,2.0,1,0,0,0,45,True,0
0,0,2,0,0.3,130,18,0,0,0.0,0.0,2019-08-18T13:00:00Z,8,15,0,0,0,0,2,0,368135,0,1,0.0,1,38302,70274,31972,45,False,0
0,0,0,0,0.0,130,25,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,12,0,0,0,0,3,0,442942,2,1,0.0,0,56734,118606,61872,45,False,0
0,0,0,0,0.0,130,34,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,2,0,0,0,0,4,0,421202,0,1,0.0,0,-25231,42174,67405,45,True,0
0,0,0,0,0.0,130,48,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,17,0,0,0,0,5,0,380227,0,4,0.0,0,-44427,18617,63044,45,False,0
0,0,0,0,0.0,130,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,20,0,0,0,0,6,0,318543,1,1,0.0,0,-61774,607,62381,45,True,0
