goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,2,0.7772510051727295,77,FW,Evian Thonon Gaillard,Lille,0,1,2015-04-12,5901,2014,9768,0,0,0,0,0.7772510051727295,0.7772510051727295,0
1,3,1.957610011100769,84,FW,Lille,Reims,3,1,2015-04-04,5887,2014,10052,0.4850020110607147,1,2,1,1.197510004043579,0.7792530059814453,0
0,0,0,69,FW,Saint-Etienne,Lille,2,0,2015-03-22,5957,2014,9740,0,0,0,0,0,0,0
3,3,1.4339499473571777,77,FW,Lille,Rennes,3,0,2015-03-15,5947,2014,9289,0,0,0,2,0.6738520264625549,0.668878972530365,0.10645899921655655
0,1,0.06251150369644165,82,FW,Guingamp,Lille,0,1,2015-03-08,5938,2014,9165,0,0,0,0,0.06251150369644165,0.06251150369644165,0
0,1,0.37288498878479004,90,AML,Lille,Lyon,2,1,2015-02-28,5992,2014,5643,0.28176501393318176,0,3,0,0.37288498878479004,0.7092959880828857,0.05464620143175125
0,0,0,30,Sub,SC Bastia,Lille,2,1,2015-02-21,5985,2014,3743,0.07910709828138351,0,1,0,0,0.07910709828138351,0.07910709828138351
0,0,0,90,FW,Lille,Nice,0,0,2015-02-14,5978,2014,5175,0,0,0,0,0,0.019245600327849388,0.019245600327849388
0,1,0.05588740110397339,20,Sub,Montpellier,Lille,1,2,2015-02-07,5969,2014,4039,0.5207319855690002,0,2,0,0.05588740110397339,0.576619029045105,0.0706218034029007
0,2,0.15307900309562683,18,Sub,Nantes,Lille,1,1,2015-01-31,6035,2014,3081,0,0,0,0,0.15307900309562683,0.17387400567531586,0.020795200020074844
0,1,0.050311800092458725,27,Sub,Lille,Caen,1,0,2015-01-10,6003,2014,3453,0,0,0,0,0.050311800092458725,0.050311800092458725,0
0,1,0.01892559975385666,90,FWR,Marseille,Lille,2,1,2014-12-21,6073,2014,6234,0.49296000599861145,0,1,0,0.01892559975385666,0.5293279886245728,0.017441799864172935
0,3,0.46749699115753174,90,FWR,Lille,Toulouse,3,0,2014-12-14,6064,2014,4406,0.6249449849128723,1,2,0,0.46749699115753174,1.0137699842453003,0
0,3,0.21740500628948212,90,FW,Lens,Lille,1,1,2014-12-07,6053,2014,6870,0,0,0,0,0.21740500628948212,0.21740500628948212,0
0,4,0.2089270055294037,90,FW,Lille,Paris Saint Germain,1,1,2014-12-03,6044,2014,5452,0.017162999138236046,0,1,0,0.2089270055294037,0.2601650059223175,0.051238298416137695
0,2,0.05103110149502754,82,FW,Bordeaux,Lille,1,0,2014-11-30,6111,2014,3492,0,0,0,0,0.05103110149502754,0.16374799609184265,0.11271700263023376
0,1,0.027261000126600266,76,FWR,Reims,Lille,2,0,2014-11-09,6092,2014,6044,0,0,0,0,0.027261000126600266,0.3597260117530823,0.3324649930000305
0,3,0.8281999826431274,90,MR,Lille,Saint-Etienne,1,1,2014-11-01,6079,2014,3992,0.02238430082798004,0,1,0,0.06810510158538818,0.1376670002937317,0.06956180185079575
0,1,0.035202499479055405,90,FW,Rennes,Lille,2,0,2014-10-26,6140,2014,2916,0,0,0,0,0.035202499479055405,0.035202499479055405,0
0,4,0.1876859962940216,90,FW,Lille,Guingamp,1,2,2014-10-18,6126,2014,1982,0.17439599335193634,0,5,0,0.1876859962940216,0.475957989692688,0.16511499881744385
0,2,0.08008679747581482,44,Sub,Lyon,Lille,3,0,2014-10-05,6122,2014,1554,0,0,0,0,0.08008679747581482,0.09064950048923492,0.010562700219452381
1,2,0.09408920258283615,90,AMR,Lille,SC Bastia,1,0,2014-09-27,6179,2014,2510,0,0,0,1,0.09408920258283615,0.1962060034275055,0.10211600363254547
0,0,0,28,Sub,Lille,Montpellier,0,0,2014-09-21,6161,2014,2402,0,0,0,0,0,0,0
1,1,0.6219949722290039,90,FW,Lille,Nantes,2,0,2014-09-14,6152,2014,925,0.39552900195121765,1,2,1,0.6219949722290039,1.0175199508666992,0
0,0,0,15,Sub,Lille,Lorient,2,0,2014-08-23,6207,2014,650,0.021792300045490265,0,1,0,0,0.15594500303268433,0.13415199518203735
1,2,0.8292530179023743,90,FW,Caen,Lille,0,1,2014-08-15,6195,2014,330,0,0,0,0,0.06915819644927979,0,0
0,2,0.18112899363040924,78,FW,Lille,Metz,0,0,2014-08-09,6189,2014,120,0,0,0,0,0.18112899363040924,0,0
