goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,49,AMR,Fulham,Wolverhampton Wanderers,1,1,2023-02-24,18445,2022,577560,0.305400013923645,0,2,0,0,0.305400013923645,0.25991201400756836
0,1,0.08346880227327347,90,FW,Brighton,Fulham,0,1,2023-02-18,18434,2022,576347,0,0,0,0,0.08346880227327347,0.08346880227327347,0
0,2,0.09964320063591003,88,AMR,Fulham,Nottingham Forest,2,0,2023-02-11,18425,2022,574877,0,0,0,0,0.09964320063591003,0.016267700120806694,0
0,2,0.12384600192308426,76,AMR,Chelsea,Fulham,0,0,2023-02-03,18415,2022,572955,0,0,0,0,0.12384600192308426,0.12384600192308426,0
0,1,0.01762090064585209,90,AMR,Fulham,Tottenham,0,1,2023-01-23,18405,2022,570969,0,0,0,0,0.01762090064585209,0.20846199989318848,0.19084100425243378
0,0,0,90,AML,Newcastle United,Fulham,1,0,2023-01-15,18398,2022,569312,0,0,0,0,0,0.0737709030508995,0.0737709030508995
0,1,0.07033409923315048,71,AMR,Fulham,Chelsea,2,1,2023-01-12,18262,2022,568534,0,0,0,0,0.07033409923315048,0.07033409923315048,0
0,0,0,70,AMR,Leicester,Fulham,0,1,2023-01-03,18389,2022,567010,0.09261839836835861,0,1,0,0,0.28088799118995667,0.18827000260353088
0,0,0,64,AMR,Fulham,Southampton,2,1,2022-12-31,18374,2022,566419,0.13347800076007843,0,1,0,0,0.13347800076007843,0
1,2,0.5674030184745789,83,AMR,Crystal Palace,Fulham,0,3,2022-12-26,18366,2022,565588,0.12293200194835663,0,2,1,0.5674030184745789,1.200950026512146,0.655053973197937
0,0,0,90,DR,Fulham,Manchester United,1,2,2022-11-13,18354,2022,565330,0,0,0,0,0,0.05592950060963631,0.05592950060963631
0,2,0.18382200598716736,77,DR,Fulham,Everton,0,0,2022-10-29,18337,2022,560348,0.06722159683704376,0,1,0,0.18382200598716736,0.24731899797916412,0.16986900568008423
1,1,0.22027799487113953,90,DR,Leeds,Fulham,2,3,2022-10-23,18325,2022,558827,0,0,0,1,0.22027799487113953,0.45456698536872864,0.45456698536872864
0,0,0,90,DR,Fulham,Aston Villa,3,0,2022-10-20,18316,2022,557734,0.07343679666519165,0,2,0,0,0.5359280109405518,0.5132949948310852
0,3,0.08463390171527863,90,DR,Fulham,Bournemouth,2,2,2022-10-15,18304,2022,555961,0.027505600824952126,0,1,0,0.08463390171527863,0.33640798926353455,0.27779701352119446
0,0,0,90,DR,West Ham,Fulham,3,1,2022-10-09,18301,2022,554753,0,0,0,0,0,0.0932094007730484,0.0932094007730484
1,1,0.4957909882068634,90,AML,Fulham,Newcastle United,1,4,2022-10-01,18285,2022,552369,0,0,0,1,0.4957909882068634,0.4957909882068634,0
0,1,0.47175100445747375,90,AML,Nottingham Forest,Fulham,2,3,2022-09-16,18273,2022,550265,0.2953509986400604,1,1,0,0.47175100445747375,0.8281580209732056,0.06105690076947212
0,0,0,67,AMR,Tottenham,Fulham,2,1,2022-09-03,18255,2022,547174,0,0,0,0,0,0,0
0,1,0.10559699684381485,90,AMR,Fulham,Brighton,2,1,2022-08-30,18242,2022,545831,0,0,0,0,0.10559699684381485,0.12578199803829193,0.02018439956009388
0,4,0.36824798583984375,90,AMR,Arsenal,Fulham,2,1,2022-08-27,18238,2022,544664,0.028919000178575516,0,1,0,0.36824798583984375,0.2821060121059418,0.028919000178575516
1,1,0.9416840076446533,90,AML,Fulham,Brentford,3,2,2022-08-20,18225,2022,542405,0.08590409904718399,0,2,1,0.9416840076446533,1.145900011062622,0.15232600271701813
0,2,0.13029900193214417,90,AMR,Wolverhampton Wanderers,Fulham,0,0,2022-08-13,18216,2022,540636,0,0,0,0,0.13029900193214417,0.023516200482845306,0.023516200482845306
0,1,0.03826550021767616,90,AML,Fulham,Liverpool,2,2,2022-08-06,18203,2022,539191,0.06337209790945053,0,1,0,0.03826550021767616,0.18053999543190002,0.07890219986438751
0,0,0,90,DMR,Fulham,Newcastle United,0,2,2021-05-23,14807,2020,473284,0,0,0,0,0,0.06302540004253387,0.06302540004253387
0,0,0,90,AMC,Manchester United,Fulham,1,1,2021-05-18,14800,2020,472312,0.37954699993133545,1,1,0,0,0.37954699993133545,0
0,1,0.09370339661836624,90,DML,Southampton,Fulham,3,1,2021-05-15,14792,2020,470992,0.25161099433898926,1,1,0,0.09370339661836624,0.4728110134601593,0.12749700248241425
0,0,0,67,AMC,Fulham,Burnley,0,2,2021-05-10,14777,2020,469814,0.027006100863218307,0,1,0,0,0.027006100863218307,0
0,2,0.11137299984693527,90,AMC,Chelsea,Fulham,2,0,2021-05-01,14767,2020,467116,0,0,0,0,0.11137299984693527,0.11137299984693527,0
0,1,0.017271200194954872,90,MR,Arsenal,Fulham,1,1,2021-04-18,14745,2020,463334,0,0,0,0,0.017271200194954872,0.017271200194954872,0
0,1,0.03798869997262955,90,AMC,Fulham,Wolverhampton Wanderers,0,1,2021-04-09,14738,2020,460828,0,0,0,0,0.03798869997262955,0.06882169842720032,0.03083289973437786
0,3,0.14875300228595734,90,AMR,Aston Villa,Fulham,3,1,2021-04-04,14726,2020,460400,0,0,0,0,0.14875300228595734,0.31497499346733093,0.1662220060825348
0,0,0,90,MR,Liverpool,Fulham,0,1,2021-03-07,14699,2020,455151,0.1301340013742447,0,1,0,0,0.1785700023174286,0.048435598611831665
0,1,0.020745599642395973,66,AMR,Crystal Palace,Fulham,0,0,2021-02-28,14687,2020,452688,0.02655860036611557,0,1,0,0.020745599642395973,0.10825800150632858,0.08169960230588913
0,0,0,1,Sub,Fulham,Sheffield United,1,0,2021-02-20,14679,2020,450980,0,0,0,0,0,0.08557820320129395,0.08557820320129395
0,0,0,69,AMC,Burnley,Fulham,1,1,2021-02-17,14602,2020,450186,0,0,0,0,0,0,0
0,1,0.03506850078701973,90,FW,Everton,Fulham,0,2,2021-02-14,14669,2020,449925,0.13625800609588623,0,2,0,0.03506850078701973,1.1423399448394775,0.9710149765014648
0,2,0.15375900268554688,83,AMR,Fulham,West Ham,0,0,2021-02-06,14657,2020,447817,0.12253700196743011,0,1,0,0.15375900268554688,0.4273279905319214,0.1510320007801056
0,1,0.09270379692316055,18,Sub,Fulham,Leicester,0,2,2021-02-03,14647,2020,446963,0,0,0,0,0.09270379692316055,0.09270379692316055,0
1,3,0.7086679935455322,73,DMR,West Bromwich Albion,Fulham,2,2,2021-01-30,14640,2020,445667,0.058852698653936386,0,1,1,0.7086679935455322,0.7873150110244751,0.01979519985616207
0,2,0.09148149937391281,90,DML,Brighton,Fulham,0,0,2021-01-27,14625,2020,445135,0.033944398164749146,0,1,0,0.09148149937391281,0.16571299731731415,0.04028650000691414
0,0,0,84,MC,Fulham,Chelsea,0,1,2021-01-16,14617,2020,442424,0.02643050067126751,0,1,0,0,0.04830789938569069,0.04830789938569069
0,2,0.11435600370168686,90,FWR,Tottenham,Fulham,1,1,2021-01-13,14589,2020,441950,0.05379600077867508,0,1,0,0.11435600370168686,0.06742790341377258,0.06742790341377258
0,0,0,84,DMR,Fulham,Southampton,0,0,2020-12-26,14577,2020,438078,0,0,0,0,0,0.1848669946193695,0.1848669946193695
0,1,0.30190199613571167,90,AMR,Newcastle United,Fulham,1,1,2020-12-19,14571,2020,436290,0,0,0,0,0.30190199613571167,0.3756349980831146,0.07373280078172684
0,0,0,64,DMR,Fulham,Brighton,0,0,2020-12-16,14557,2020,435396,0,0,0,0,0,0.014340800233185291,0.014340800233185291
1,2,0.24735499918460846,90,DMR,Fulham,Liverpool,1,1,2020-12-13,14547,2020,433938,0,0,0,1,0.24735499918460846,0.015041500329971313,0.015041500329971313
0,0,0,73,MR,Manchester City,Fulham,2,0,2020-12-05,14540,2020,431289,0,0,0,0,0,0,0
0,0,0,90,DR,Leicester,Fulham,1,2,2020-11-30,14532,2020,430821,0,0,0,0,0,0.02558330073952675,0.02558330073952675
1,3,0.517520010471344,60,AMR,Fulham,Everton,2,3,2020-11-22,14517,2020,428359,0.01741649955511093,0,1,1,0.517520010471344,0.5349360108375549,0
0,2,0.10795100033283234,83,AMR,West Ham,Fulham,1,0,2020-11-07,14514,2020,426593,0.045608099550008774,0,1,0,0.10795100033283234,0.7769790291786194,0.6690269708633423
1,3,1.135200023651123,87,AMR,Fulham,West Bromwich Albion,2,0,2020-11-02,14497,2020,425635,0,0,0,1,1.135200023651123,1.1720600128173828,0.03686609864234924
0,0,0,15,Sub,Fulham,Crystal Palace,1,2,2020-10-24,14489,2020,422861,0,0,0,0,0,0.0797777995467186,0.0797777995467186
0,0,0,81,AMC,Wolverhampton Wanderers,Fulham,1,0,2020-10-04,14474,2020,420334,0,0,0,0,0,0,0
0,1,0.04710010066628456,82,FWR,Fulham,Aston Villa,0,3,2020-09-28,14114,2020,418640,0,0,0,0,0.04710010066628456,0.11404900252819061,0.06694839894771576
1,1,0.2814739942550659,30,Sub,Leeds,Fulham,4,3,2020-09-19,14097,2020,415805,0,0,0,1,0.2814739942550659,0.34551700949668884,0.06404300034046173
0,1,0.005482850130647421,14,Sub,Fulham,Arsenal,0,3,2020-09-12,14086,2020,414513,0,0,0,0,0.005482850130647421,0.005482850130647421,0
0,2,0.10301999747753143,90,AMC,Manchester United,Cardiff,0,2,2019-05-12,9570,2018,332392,0.021119900047779083,0,1,0,0.10301999747753143,0.10300800204277039,0.025615399703383446
1,2,0.22143900394439697,90,AMC,Cardiff,Crystal Palace,2,3,2019-05-04,9564,2018,330434,0.3790070116519928,0,3,1,0.22143900394439697,0.5389350056648254,0.13675500452518463
0,1,0.061131801456213,1,Sub,Fulham,Cardiff,1,0,2019-04-27,9553,2018,328350,0,0,0,0,0.061131801456213,0.061131801456213,0
0,0,0,7,Sub,Burnley,Cardiff,2,0,2019-04-13,9535,2018,324281,0,0,0,0,0,0.010835099965333939,0.010835099965333939
0,0,0,5,Sub,Manchester City,Cardiff,2,0,2019-04-03,9522,2018,321903,0,0,0,0,0,0,0
0,1,0.0194706991314888,66,AMC,Wolverhampton Wanderers,Cardiff,2,0,2019-03-02,9477,2018,305258,0.04078729823231697,0,1,0,0.0194706991314888,0.0924844965338707,0.032226499170064926
0,0,0,90,AMC,Cardiff,Everton,0,3,2019-02-26,9469,2018,304997,0,0,0,0,0,0,0
0,0,0,63,FW,Southampton,Cardiff,1,2,2019-02-09,9453,2018,304543,0,0,0,0,0,0,0
2,2,1.3818199634552002,87,MC,Cardiff,Bournemouth,2,0,2019-02-02,9444,2018,304305,0,0,0,1,0.6206550002098083,1.254330039024353,1.254330039024353
0,2,0.10354699939489365,71,FW,Arsenal,Cardiff,2,1,2019-01-29,9431,2018,303885,0,0,0,0,0.10354699939489365,0.12803100049495697,0.02448439970612526
0,0,0,23,Sub,Newcastle United,Cardiff,3,0,2019-01-19,9420,2018,303777,0.052956100553274155,0,1,0,0,0.052956100553274155,0.052956100553274155
0,0,0,73,FW,Cardiff,Tottenham,0,3,2019-01-01,9404,2018,303109,0,0,0,0,0,0,0
0,0,0,5,Sub,Leicester,Cardiff,0,1,2018-12-29,9392,2018,291422,0.016237599775195122,1,1,0,0,0.016237599775195122,0
0,2,0.4406220018863678,90,FW,Crystal Palace,Cardiff,0,0,2018-12-26,9384,2018,279134,0.03167640045285225,0,2,0,0.4406220018863678,0.4937629997730255,0.0214649997651577
