assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,297,9,0,0,0.0,0.0,2021-08-15T13:00:00Z,0,19,0,0,0,0,1,0,4139,4,2,0.0,0,0,0,0,50,True,0
0,0,0,0,0.0,297,11,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,2,0,0,0,0,2,0,4218,0,2,0.0,0,-633,196,829,50,False,0
0,0,0,0,0.0,297,25,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,16,0,0,0,0,3,0,3800,2,2,0.0,0,-592,155,747,49,True,0
0,0,3,0,0.3,297,38,1,0,0.0,0.0,2021-09-11T14:00:00Z,5,13,0,0,0,0,4,0,3635,1,4,0.0,1,-397,297,694,49,False,0
0,0,0,0,0.0,297,46,0,0,0.0,0.0,2021-09-17T19:00:00Z,0,10,0,0,0,0,5,0,3635,1,1,0.0,0,-147,277,424,49,True,0
0,0,0,0,0.0,297,60,0,0,0.0,0.0,2021-09-25T14:00:00Z,0,18,0,0,0,0,6,0,3497,1,1,0.0,0,-237,123,360,49,False,0
0,0,18,0,1.5,297,70,1,1,4.7,36.6,2021-10-02T14:00:00Z,54,20,0,0,0,0,7,0,3439,1,2,9.0,6,-137,112,249,48,False,0
